UMAP_1,UMAP_2
9.877827,2.674379
11.494794,0.7489315
2.7994943,4.813858
3.2451541,4.2162924
6.6701975,3.7021325
10.895044,1.232625
7.0727,4.817389
10.143978,1.2060398
7.5531754,4.526387
-0.60047334,2.2951024
6.901453,4.3509383
6.740058,4.438626
10.932093,1.5905644
11.30024,0.5989636
0.4174677,1.7782307
10.642715,2.2476363
8.396826,4.253516
10.773728,0.57455987
1.1009301,1.1664634
10.951104,2.5054154
3.6002572,4.749215
11.007597,0.87774885
10.775437,2.4330316
1.6956239,3.8779278
7.8387346,4.1136456
6.66192,3.6528258
7.7536254,3.5056925
11.408732,0.29112655
10.317728,2.6451504
10.184577,0.8595162
11.3181095,2.347698
11.266498,2.8303668
0.017490141,2.1211026
10.392546,2.529688
0.9130439,0.97629595
-0.7257558,1.9236736
3.2077675,4.144181
6.912631,3.942185
0.18582948,2.3278456
11.249223,1.3795689
1.6561483,4.2556996
3.8141346,4.332622
6.696916,3.420563
2.9769213,3.5517776
7.367883,3.9129164
1.6379669,3.9233012
8.198669,4.218829
8.861956,4.0282545
1.5546199,4.3201113
2.672742,4.2684717
0.32569683,1.914496
10.850073,1.3075175
-0.17662607,1.2224495
3.9871814,4.6435633
2.84888,4.608671
2.131208,4.362295
7.0522017,3.9442174
8.172212,3.6274188
8.064985,4.303913
6.358547,3.894004
1.0857826,1.4311662
7.634685,4.320664
8.245798,3.5508838
1.9210833,4.5701394
0.29061466,1.9383467
11.314896,0.87319887
10.650264,3.101306
7.1019225,4.1229925
3.5930974,4.5630074
0.59537965,0.4920775
-0.45841873,1.9732633
3.18134,4.6347556
11.013531,2.1290293
6.8421283,3.838908
0.27657825,1.1861985
2.4694273,3.814837
2.4694433,4.4705167
7.7155147,4.3818
1.2899386,4.0410724
7.40886,3.8890715
11.341271,0.16979699
8.858312,3.7151096
6.1697583,4.6376886
-0.084754504,1.9455028
10.800978,2.2170036
3.9002552,3.7305195
0.98672706,1.3126504
8.291664,3.5345876
0.7724531,1.7972646
3.800629,4.9369116
2.1931286,4.2307773
0.6503435,0.44162694
11.222276,0.8414958
2.4103374,4.4940424
0.29926342,1.7999969
8.029151,3.215349
2.2677197,2.7891374
6.8077183,4.6355247
6.1533847,4.5668416
0.06976285,1.6539592
10.869205,0.3955332
10.740767,0.87285393
10.098627,1.4994851
0.07399623,1.560261
6.277089,4.163311
1.1872323,1.8505116
2.1046844,2.997044
7.021338,4.465248
10.634637,3.0060556
1.2809275,3.7227821
0.47171807,2.2273176
7.5808215,3.9449513
-0.10204964,0.3008106
3.531495,4.764761
10.717199,0.6361289
1.0806918,1.2997507
7.364705,4.6258388
0.11032661,1.8424654
10.319219,1.398661
10.728509,2.2459204
-0.6151238,2.5302143
10.42369,1.6882585
0.10962054,1.5093329
2.8108044,4.6196213
1.9034851,4.4134493
-0.7358944,2.3788762
10.069484,1.3689063
7.942373,3.2292302
1.0102266,0.8650116
7.923453,4.217538
0.33329397,1.4206065
7.1919093,4.613213
0.5726822,1.5617057
2.0118184,4.367779
10.284336,2.3759897
2.145362,4.047191
11.553716,0.74447554
8.130537,4.4223094
7.42182,3.3884335
7.6550493,3.512695
11.3209915,2.1647892
6.753593,4.724664
3.3743272,4.514631
10.8333845,1.6650499
0.9073829,1.2132004
2.197377,2.9517925
11.115503,1.8601804
6.6711187,4.017011
11.12082,0.9916113
2.9319637,3.619355
2.6607046,4.433596
10.450617,2.094027
2.0389,4.026265
8.294784,4.1516056
7.707682,4.02214
7.0052643,4.4102173
2.0882092,3.5989625
2.897676,4.2272844
1.1521595,1.1066751
10.3545265,1.157982
3.6769633,3.8887875
2.7838042,3.9942405
11.671663,2.1991813
0.56027764,2.18329
6.6384335,3.5822666
6.2428555,4.112338
0.5504025,0.07719873
-0.39921492,1.2308143
10.079002,2.182277
10.422825,2.8189461
0.8378004,0.6750128
-0.40185657,1.8590668
10.77713,1.2065024
6.565174,4.081365
-0.21771292,2.011852
8.174624,3.672962
2.3508594,4.096021
8.109659,3.9064798
8.539467,3.185041
7.2421193,4.5688777
6.9364815,4.4392796
2.403233,3.9300597
10.067503,1.3737386
10.255472,1.7330163
11.579373,1.9844217
0.90141153,1.3904406
7.741874,4.30758
3.7659087,4.529796
8.484176,3.8952744
3.5971427,4.7786527
7.991448,3.1607788
7.306804,4.5753226
6.383674,4.5725775
8.369999,3.493717
-0.40958977,1.8167899
11.354819,0.71420866
8.696845,3.5473
6.567599,4.141097
7.339787,3.7361112
10.75181,0.37865436
7.209619,4.678172
7.5607777,4.1884136
0.25380766,1.8685567
0.8679892,2.0714922
-0.16900565,1.670014
10.251385,2.0600064
10.887035,2.4491193
1.116163,1.8278968
10.899231,0.9563139
8.0664425,3.6183462
11.484533,1.6087148
8.140435,4.776419
7.572973,4.290587
0.35443267,1.8455267
10.600716,0.8139739
1.5906254,4.2434664
-0.18440878,0.5913093
0.2643146,-0.38099936
0.39736024,0.5281662
1.5499282,3.7240582
3.687602,3.955699
-0.70267516,1.9998193
2.917917,4.7166443
6.7146335,3.8207002
7.9489117,4.2551446
11.445087,0.28866756
7.759186,4.6079865
-0.4977561,2.561658
1.0595845,1.3090546
0.06824171,1.9582862
10.74819,0.4876572
10.77762,0.4296702
0.10817718,0.29304454
0.88325477,0.7428586
0.76069593,0.20173262
2.3189135,3.6877851
2.4443593,3.53426
10.265916,0.8000858
7.9380546,4.246299
6.949327,4.450554
3.418255,4.3090158
7.206185,3.26313
6.426542,3.944856
7.700627,4.3674617
7.2419944,3.413365
2.8365128,3.3660524
2.4603012,4.455502
11.462524,1.3045727
3.2247736,3.6049569
2.5314932,3.2752492
11.22727,1.3935207
3.7094018,3.9474325
6.8376923,4.798441
6.217713,4.4755163
11.296037,1.9082007
3.315176,4.247494
0.30426845,1.7439648
3.5254188,4.8882804
-0.21461888,1.2980537
0.034408703,1.8677126
0.17940626,0.12367967
1.499597,3.7810273
6.22959,4.541715
6.6366477,3.5865405
3.408322,4.6376634
11.478147,0.65883636
8.747781,3.299283
3.0026336,3.16689
10.370367,0.7712548
0.08839713,2.4329362
6.614426,4.1854124
4.12959,4.84541
11.02811,2.020067
11.515025,2.0145674
2.2610571,4.075798
0.16387185,1.6894928
6.626126,4.616428
0.58731055,0.22296894
11.099478,0.8677587
10.336536,2.1481729
2.1961794,3.467802
1.7262368,2.1533368
3.9123654,3.6889255
1.7695742,3.6882792
10.802258,2.2694883
0.98306143,4.3472443
3.4577909,4.317814
8.3445635,4.669209
0.4918476,0.06151071
9.995968,1.4952967
2.806028,3.1381607
10.588972,2.3584003
7.8381624,4.7241836
-0.54960054,1.786462
10.3815975,2.2870588
11.056271,2.6137898
0.49237415,1.3790565
6.6056714,3.6731331
11.440251,1.1257279
10.184799,2.2996366
-0.33279806,1.4903785
0.8097763,2.1309357
10.796237,2.1802492
5.988498,4.2372403
3.2093189,4.3284693
7.178469,4.6133146
11.346061,0.22890468
2.737523,4.822399
11.011547,1.1633099
1.9778398,3.9802754
0.105980724,2.600039
0.30031684,0.7304345
0.34408212,-0.20582682
3.1399825,4.558497
0.16880147,0.34111977
10.726671,2.719577
11.214479,1.1791892
11.465479,0.7897575
1.9706323,2.9617925
7.993692,3.6153896
3.4884782,4.905913
1.9239022,4.6202393
2.4265022,3.7585952
8.76951,3.8739715
2.3943405,4.3736644
11.10259,0.699636
7.8189745,3.9736164
8.013463,4.8236504
10.1203785,1.2697581
10.509505,2.2634516
3.4922073,5.051375
2.5165303,4.453323
10.6494255,1.3358482
11.2389965,1.0723644
2.4711668,3.2152736
1.0150717,0.86047447
-0.6800762,2.3085387
0.3924296,-0.24431372
4.064525,4.8518486
2.4606004,3.7897985
3.4759045,4.070026
8.640297,3.367747
6.164758,4.5804963
2.0547879,4.010329
10.736705,2.307603
7.1089325,3.3412697
10.373168,2.2581885
3.874598,4.835317
11.075411,1.6293249
10.686167,0.7692293
6.8264513,4.570279
-0.19963133,0.66330457
0.5772605,0.8779962
11.524117,1.6094357
11.673642,1.8400226
0.3409331,0.032596104
10.655794,1.8763475
10.554352,1.3707057
2.3623257,4.0743694
-0.032710623,0.34649128
-0.046169795,1.0334883
7.936488,3.8257768
3.1542976,4.015348
7.562337,3.2777627
7.9400754,3.0999138
3.1422658,4.477289
10.532333,0.45018584
3.750084,4.323834
0.3935702,0.21279585
0.13565993,-0.11647479
0.25876716,1.902092
0.513416,1.7818228
11.015385,2.2356744
-0.67147917,2.0418468
-0.47760177,2.121589
-0.32818186,1.448317
10.615353,1.7159411
-0.070385434,0.15200242
-0.11132495,1.4997513
11.2809305,1.9681288
0.16474943,1.1291126
6.9905796,4.0494366
10.833957,1.2880827
2.3881524,3.5978422
0.66895443,0.2100821
11.139699,2.2343621
10.998934,0.34922966
-0.0057267975,1.973833
3.7343829,4.670319
2.828985,3.3483434
8.620171,3.9810221
7.467756,3.3857403
2.7158427,4.160875
0.28238866,1.201491
6.518936,3.6800303
0.18460621,-0.27944025
0.21572368,-0.35036588
0.72866106,1.6654413
-0.33648556,2.1026053
3.101278,4.532781
11.068922,0.3395095
2.5074615,4.3974166
10.233131,2.0221233
2.2104335,4.590423
0.150785,1.4217345
7.7695913,3.634864
-0.0061499905,2.14162
6.817676,4.0757384
7.701384,4.671193
11.455668,0.8534741
2.1436396,3.8845713
0.1783037,-0.41058925
10.133628,1.4918185
2.6029587,3.6446464
6.97549,4.0219316
10.666139,0.39470822
3.0606182,3.4048007
1.6766279,4.2641115
10.10117,1.4075375
7.1600256,4.057784
7.7032695,4.1356144
0.17755488,-0.07202431
6.8427873,4.6574063
0.11984094,-0.18537202
7.125897,3.218779
10.271548,1.3929055
11.424582,1.2543676
10.110884,2.4544194
10.678058,3.0685334
10.769443,2.5563712
1.2321422,1.8488929
0.011219126,0.28866887
0.24593991,2.1948647
11.0230465,0.16051315
8.930712,3.760673
2.7707548,4.6285787
8.833116,3.8167055
3.984862,4.538597
3.6827564,3.6531258
0.9908352,1.4029913
6.261493,3.5861537
2.0289972,3.018435
7.3995194,3.3608544
-0.1622721,2.2755852
6.815761,4.5142303
6.7433333,3.3599951
2.7260714,4.7144365
1.7001102,3.6577587
7.841094,3.6404138
3.9894307,3.8950748
10.324181,1.8152661
10.652671,1.2942286
2.4478314,3.8908265
10.600208,2.2841039
11.460675,0.88307375
11.165918,0.48690388
-0.35604262,1.3860178
0.09670054,1.8329151
0.68870914,0.16537578
7.157917,3.5956059
11.5561905,0.6179206
3.2990153,4.2289643
0.13095751,0.1825931
2.9526896,3.8666816
7.0298166,4.1245704
10.18043,0.95129013
-0.14962262,0.3817921
2.7585301,4.9166102
7.785892,3.458238
6.5362587,4.6777453
-0.3683235,1.1835157
11.20295,1.1064351
10.317263,1.7443663
8.519215,4.093082
10.813181,0.7660585
11.525498,1.7597507
11.202009,1.2242384
2.5845828,4.241735
10.721432,0.22058281
2.1953714,4.3176084
1.0834758,3.859108
2.5905044,4.368521
2.7918813,3.2557292
1.7004327,2.0379295
10.535061,2.5367408
6.988303,4.441728
3.5030594,3.4190555
3.4760623,3.2664583
8.430315,3.2984784
10.262036,2.4753213
8.375158,4.3238482
-0.34667823,1.4519955
11.535174,1.7048395
10.539937,2.002048
3.9211164,4.1840563
-0.0059141945,0.25533947
3.6747913,4.4906006
2.249011,4.216678
7.3552446,3.933264
3.8109925,4.225044
10.267203,2.5289447
-0.0028619918,2.143789
11.483142,0.7444566
2.0153134,4.001959
-0.21742587,2.307426
11.241178,0.6717323
10.503972,2.3643594
0.2921504,0.5658825
2.4997709,4.219996
2.6210399,3.654478
0.49206024,1.1463536
1.8753333,4.0701437
10.920688,0.7151618
-0.15984792,1.0568916
7.011937,4.749322
8.695379,3.4532313
8.525397,4.3417516
11.564566,1.5465609
11.830039,1.8101652
7.6827173,3.0020194
4.119062,4.8937554
0.43222174,1.8680725
6.4899416,3.68949
0.53365535,1.5733886
3.5103486,4.2157207
-0.26132655,1.3199074
11.42056,1.2529727
1.9251078,3.8891354
0.22834708,1.9551691
-0.7435538,1.489316
1.9955329,3.7964232
3.9592757,4.737117
11.206191,0.20706002
-0.7988554,2.375294
11.215757,0.6105105
11.542666,1.0310646
6.4020333,4.8565016
-0.22819518,0.41731122
0.9515269,1.3083638
10.296204,2.3805623
2.4040644,3.4299185
0.5588062,1.0470334
3.1225612,4.518883
11.774121,1.8652425
10.568621,3.0628326
-0.17744051,1.3805822
2.6980822,4.747978
8.411837,4.069722
6.960571,3.268103
6.98143,4.1769805
3.8902285,3.6410494
11.537163,0.9540669
0.51503074,2.2386892
0.5704195,0.118883945
0.37457985,1.8715985
3.0367362,4.1436276
3.361479,3.7241921
11.295787,0.9700441
2.521409,3.7305267
0.7565876,1.8422333
11.154269,2.5615532
-0.3790646,1.6497635
1.7723562,4.2714725
3.2731316,4.102893
-0.020984398,1.7976408
2.2599034,2.7524793
8.353229,4.2648387
2.5997064,2.949888
3.66178,4.4306765
7.7961006,3.4326603
-0.6472189,1.4979978
0.98972696,3.9861388
8.141325,4.176733
6.3601537,3.9504154
11.475765,1.7276039
7.171297,4.634786
6.864686,4.3126154
2.55648,4.281567
2.6378214,4.2732954
6.2413273,4.534385
0.23115452,-0.32013842
10.607753,2.289787
11.448095,1.4917917
3.4930692,4.8247304
-0.1841865,2.1205726
10.587145,2.233535
1.6070501,3.5451841
0.5792438,0.4391484
6.149209,4.750229
0.60661775,0.18482971
3.436589,3.7857096
0.9820623,1.9026909
8.480645,3.7352502
2.3104763,3.1722624
6.675525,5.149353
3.0005584,4.285191
6.2571974,4.119098
0.73653805,1.0059297
11.429895,1.9649079
7.868247,4.0990367
0.15223652,0.035320234
8.109873,3.5396717
2.3976393,3.2270157
10.57013,0.5285212
2.847956,4.1748652
2.7723737,3.442904
11.460819,0.28562638
2.918211,4.5730996
8.645225,3.8552368
6.677106,5.1311803
10.650872,1.1828703
7.745953,3.4362693
7.666709,4.2565126
3.1893027,4.970523
10.101999,1.4143964
10.233035,0.7883287
11.408713,2.2403862
6.4835796,3.677203
6.7229357,3.2488825
6.541118,4.8526297
3.4866323,3.8237205
10.761317,1.395429
10.774368,2.9767606
3.607695,3.6015391
8.168082,3.6802487
6.244918,4.5276494
8.681277,3.943679
3.3328521,4.7618136
2.0500846,4.41496
0.026659666,1.8797721
0.17281078,0.6982291
0.04330141,0.120327644
8.387403,3.755827
11.478068,0.27776018
8.406215,4.283716
-0.22280565,1.5589496
6.884745,4.144567
2.3800817,3.7473135
1.9880404,4.070819
7.608388,3.5628982
10.7299595,2.946644
7.9107594,4.408622
0.28841013,2.33471
11.31509,0.4651178
8.561061,3.902667
11.307958,2.2720985
2.7094262,3.9616852
-0.5734447,2.4171796
7.332669,3.9135976
11.117417,1.3577417
7.8993063,3.6813624
3.276895,4.6199856
6.846479,3.9984958
0.95848113,1.5076939
10.501911,1.4413507
-0.31110898,2.0148404
3.1554606,5.0588713
10.909163,0.2834652
1.233693,0.9814699
0.8776488,2.1410367
8.626044,3.8859794
8.537191,4.210883
2.5126286,4.2857103
-0.74910194,1.7397159
2.080734,4.392104
11.1339035,0.82656705
11.634284,1.2000629
0.031024491,0.6735816
10.637247,1.3745471
7.568972,3.6042125
11.571589,1.9462893
11.600531,1.7687153
1.9313998,4.646592
1.0526868,1.419385
0.43954667,1.9572021
1.1123662,0.9546358
8.823165,3.6573756
7.2601447,4.002035
1.9762913,3.9995763
0.90144444,1.5806715
3.2848036,3.7586906
-0.11569468,1.0544599
7.7756805,4.0111327
9.979218,1.3949562
11.132847,1.6964773
10.969326,1.9789301
11.212383,0.7150338
-0.5889837,2.2870424
11.08467,0.35501856
8.09248,3.6778321
-0.22445726,0.35800424
-0.26962647,1.3650573
2.8625882,4.8603497
1.030658,1.098463
0.5290141,-0.01910188
8.168381,4.586196
8.564098,4.0728297
11.393705,0.35001108
8.441445,4.315661
7.73552,4.6604075
7.2028594,4.595207
6.4231358,3.8438485
0.29017156,0.5348754
1.6825432,4.3582034
10.053024,0.8279542
3.8726845,4.459795
3.6725159,4.81499
3.9472504,4.4146748
3.548339,4.029723
6.8948784,4.532901
2.7624052,4.018244
10.924972,0.27016377
1.8336864,4.5253773
3.0610456,3.4498117
2.4693959,4.204748
1.1831806,4.4594297
4.201453,4.882456
11.86476,1.8028679
3.7803113,4.44531
11.288563,0.70652986
2.0269794,4.308171
10.848036,1.932669
0.6044481,0.41911584
11.021751,0.09125316
1.0979158,1.960652
0.84545326,0.4933716
11.284843,0.6227745
1.9335408,3.910913
6.3984776,4.7381387
6.7176366,3.2952707
6.617888,4.215637
8.034522,4.18487
8.913905,3.9441283
2.3641784,4.5573406
8.906033,3.7935069
6.3768516,3.7028866
6.8320246,4.217625
7.7316356,4.531365
10.682165,2.2033083
10.101678,2.1987703
7.6004186,4.951948
0.16994467,-0.17315727
0.10458358,0.48641542
-0.47366783,1.9472556
2.8757508,4.153742
0.741218,0.12120353
10.38578,2.2492123
11.001413,2.4679608
3.8959548,4.2408447
1.1377386,1.0136343
2.317086,4.2775073
9.994171,1.5417161
0.23935327,1.9451813
10.830981,1.1323655
7.8352413,3.8714743
7.6712556,3.1996498
0.324519,0.6778885
11.246989,2.2738578
1.3420215,3.5059795
10.755086,1.93506
10.723189,3.0671499
10.60501,1.4421756
0.13807864,-0.40871167
10.134603,1.4129114
2.2908523,3.8378975
8.14761,4.335515
11.088676,1.5259311
7.9271917,3.2332559
11.48434,0.29479653
2.9008274,4.8712597
0.3304205,2.7490163
2.520169,4.5996327
11.389187,1.3262923
2.1801498,2.7686472
1.2690635,4.391682
11.164781,0.24341288
0.08167797,0.6706595
2.244549,4.5186615
10.722378,2.233416
-0.2703672,1.2766649
7.2883224,3.367969
1.4940068,4.324145
-0.5471204,1.9622326
1.1642016,1.2444566
-0.31294096,2.0258446
-0.5450935,1.4867803
2.0874112,3.3824024
10.521638,2.2340248
11.180703,0.60594517
3.4401658,4.605292
11.279138,1.1395575
11.272605,0.27282366
8.605293,3.242735
7.179819,3.7646744
3.6702166,4.841827
3.7068973,4.3478103
6.6887655,4.57367
0.03893347,2.3325865
7.6919756,4.178897
6.7691364,4.4969115
3.7778974,3.8081827
11.511573,2.1145263
11.338442,2.1231923
2.951656,4.7580514
0.13437651,-0.23561883
2.13795,3.4682927
10.990467,1.7372361
8.180109,4.4077373
0.16049655,1.0079023
10.505789,3.0315096
0.47310585,0.4368608
2.5261033,3.667921
1.818817,4.581214
4.0616426,4.6733537
10.578747,2.2075899
0.62627596,1.5035979
-0.015540328,0.31304622
7.7205305,3.4928176
3.8346734,4.1502056
1.8335054,4.163675
6.3185687,4.1041102
-0.020113416,0.5857871
6.3971605,4.3716345
10.755628,2.0032809
0.10639975,1.894382
0.9568225,4.131957
11.651134,1.3278471
8.844102,3.7633672
8.31996,3.3162634
8.003204,4.8970633
11.544712,2.066772
1.3984278,4.116931
10.615459,1.9493037
10.914389,1.7480985
7.75876,4.4817405
-0.261308,2.4362268
6.7978063,4.6653996
11.924826,0.9632606
0.29081202,1.2694954
7.1432686,4.5608273
1.4264846,4.090029
3.3843627,4.2156963
11.48953,1.788951
8.404091,3.6634707
2.6626565,4.300072
10.83323,1.89017
8.665947,3.995604
6.5340548,4.173992
0.5338175,1.2165134
11.210669,1.0144508
-0.8906188,1.4770483
1.4949791,4.204749
10.843278,3.1793826
10.72506,2.6441257
8.079948,4.2669525
7.4067287,4.474029
11.470025,0.10061268
10.964579,2.4987357
2.3001773,3.3127418
10.290668,2.399163
2.6653233,2.9965963
7.5842996,3.9741502
0.97288525,3.9440806
11.558885,0.95369285
4.10463,4.9075804
-0.5447462,1.4826934
3.445622,3.911714
2.4980073,3.7176054
6.7323976,3.5578523
8.177073,4.4452405
-0.105831675,-0.11936095
-0.1607873,1.6770163
10.642944,1.1660527
7.411472,4.689012
0.9928463,1.1059728
10.424884,0.6680048
7.5449324,4.550864
3.7983503,4.7807503
1.5929338,4.265106
11.731381,0.0910578
6.7582836,4.5927796
0.029837279,-0.11649708
11.02709,2.0475533
3.962172,4.7881536
1.9723527,4.0857687
0.17770965,1.8230972
8.419802,3.8877609
6.962051,4.911459
1.1666769,1.3122268
3.2089336,3.8340456
7.7347484,4.638726
3.2583716,4.2239475
0.22782381,0.4875281
6.5959854,4.8128977
11.430703,2.1002173
7.122641,3.5603123
6.785944,4.5544505
-0.6668195,2.0797408
11.751976,2.0402744
6.358907,4.649744
7.404667,3.6438408
11.345191,1.8264073
11.31446,1.344037
-0.20698415,1.3509632
10.976276,0.9705185
11.192836,0.85967034
6.7635274,4.7676954
10.766224,1.9789135
0.04303799,2.5721185
2.5071158,3.9008977
8.505574,4.4600983
0.054200493,1.8487935
-0.22330603,1.9329438
1.6038309,1.9096006
-0.14749733,1.8536053
10.098987,1.260975
10.998681,1.6580527
6.8745484,3.2156327
6.207073,4.541663
8.598515,3.7985334
8.459671,3.8549018
0.5486861,0.29996437
10.787434,0.63983214
7.3203893,4.2266164
-0.043713484,1.36525
0.63845193,0.097295
10.85035,2.5659962
4.150109,4.50058
9.103515,3.4105752
8.461588,4.2611175
7.2540326,4.8667054
11.5616665,2.1673825
11.30755,0.87274325
10.386499,2.1592093
11.609611,1.4382799
-0.5973754,1.6941674
11.552052,0.19188452
11.113426,1.6626132
11.33459,0.8117479
7.6509986,4.583226
3.2483957,4.436844
11.53284,0.38833746
0.29506397,1.8191457
10.38771,1.2017202
11.223724,2.0460036
1.8742843,4.696512
7.8802767,3.81988
11.903268,1.9180399
11.072117,2.1442828
2.6976097,4.1767554
2.9122086,3.507305
6.8953943,3.6989183
8.816785,3.7604642
10.5018835,2.3136349
-0.4663989,1.8407688
0.97557795,1.4195508
11.436662,0.27043772
11.729588,0.95338565
11.68816,2.1786091
2.443406,3.646015
2.0631728,4.486683
0.049163632,0.29270658
-0.6651412,2.2742145
11.790935,0.9545286
2.9490018,4.3184276
1.5491004,3.4528055
8.681096,3.8850713
-0.37426767,1.3982793
6.818967,4.652775
3.2177956,4.929383
0.33711553,0.2896093
-0.122210436,2.0960379
7.261639,3.9538476
-0.10504755,1.391101
11.0292015,2.8008692
10.12517,2.2627146
-0.021331131,2.2910943
10.872187,2.196091
-0.06582383,1.1982859
1.0924958,0.98611975
10.804579,0.47202966
0.13989508,2.0336254
7.7724442,4.399184
-0.09628166,2.0818594
7.1840773,4.915673
11.230373,1.4485196
2.3012106,3.3335195
1.1999635,1.913979
10.851897,0.37020874
7.19502,3.9225643
6.54998,5.2232738
-0.029283006,2.05819
6.7923694,3.733278
3.482438,4.947731
-0.013756427,2.3791142
3.995425,4.8264723
6.387225,5.172709
11.080854,1.3494413
7.6422315,4.8157277
0.12133089,0.21493822
7.5437636,2.9154375
1.5572248,4.2756844
10.997981,0.97583324
3.97906,3.7534773
8.098207,4.526711
1.5402641,3.7726915
7.4030385,3.9319868
8.840216,3.244002
3.1056893,4.544421
10.723038,0.734778
7.5040183,4.1788163
6.6848936,4.379399
0.08860899,2.2186618
7.299679,4.3895235
2.0117364,3.6744673
10.806227,0.8249384
8.834855,4.0070643
8.210898,3.8140535
-0.29502255,1.1916468
1.5779294,4.2941155
6.705215,3.7729414
11.16875,2.5272133
7.314041,5.0053864
2.796115,4.6924577
-0.3582377,1.8115071
11.350285,0.30292353
-0.09440919,1.8503286
-0.83346766,2.2643864
6.524645,5.3023033
2.2265759,3.1843302
2.8478866,4.84473
-0.7303987,1.2197448
1.8279701,3.966899
8.871904,4.1880007
3.9284,5.093029
1.4772449,4.028275
8.494131,3.839955
11.8377695,0.96187085
7.895652,3.7700467
2.6848464,3.2874386
9.915682,1.46711
8.675752,4.0530777
2.2048352,3.142436
7.496882,3.5710633
10.959311,1.0544122
7.9274325,4.7867055
6.4932604,4.8046474
7.769144,3.4335043
11.181837,2.453877
2.339035,4.6421804
8.581806,3.8137317
4.13953,4.546494
6.2792807,4.0984926
3.103795,3.4689064
-0.032515332,0.8458628
10.960511,1.8905166
0.10614745,0.13389593
2.0993793,4.5717974
-0.58312327,1.2885574
3.8904743,3.6257598
1.8543336,3.7890456
11.567272,2.0686471
1.4333911,4.025926
7.154334,4.145185
2.2079766,3.4807165
1.2016495,1.8419223
2.463577,3.7430599
0.11021861,1.8476409
3.6980977,4.4246063
11.50861,0.7522009
10.935628,2.032993
1.185503,0.7321628
11.432341,2.0924568
2.7412965,4.444099
0.6911971,0.27612847
0.48253295,-0.25151798
11.347917,0.3148952
2.5655372,4.294178
8.147563,4.43375
3.882551,4.599547
2.3781414,3.2940452
10.322364,1.6839851
3.8468952,3.9177659
11.479005,1.8962669
3.4513469,4.1024985
1.1002947,0.78897464
0.60532844,2.940265
11.503878,1.1633165
3.0530448,5.073541
3.2307663,4.2086134
6.9771047,4.7806854
11.481481,1.514821
8.4069395,4.7497654
-0.20157912,1.6296905
8.278631,4.404977
3.1651752,4.79658
10.380891,1.3311249
3.4190004,3.4668918
-0.25040498,1.1256547
6.205359,4.8554716
0.50876,-0.2471425
0.1679555,0.06946814
11.582027,2.0773387
3.2823641,3.7572894
7.5167775,2.9296582
1.6795355,4.255918
11.676573,2.29394
10.84318,2.208963
7.7925754,2.9955544
-0.4100231,0.95278865
3.9547715,4.811265
-0.64370877,1.6136932
7.5143538,2.9656107
0.004491871,0.30789942
10.95242,1.6480844
6.674699,5.182601
11.428117,1.5837302
0.5989022,0.93861586
0.038844142,2.4922128
6.961412,4.7192388
6.596782,4.7555027
-0.21340068,2.4277854
0.4519742,0.4074354
-0.18901712,1.8951932
8.659017,4.000982
11.327875,2.3765597
2.840079,4.6841106
11.228769,1.2005986
6.557134,4.736042
7.6179404,4.356343
11.314917,1.2444946
11.508093,1.4594065
10.979371,3.2031322
6.620592,4.837325
3.2974527,4.7856183
2.355482,3.4707894
8.087861,3.9553165
6.50733,4.270554
0.34372196,0.38738918
2.3202536,4.6811957
11.27173,1.7324544
10.860179,1.4880602
7.7689714,4.046915
0.4030908,1.67201
0.35225648,0.15846896
7.6014047,4.207354
3.2026289,4.8472238
2.9849358,3.4861152
2.8532012,4.481957
10.775056,2.9839718
1.8928894,3.9601047
1.1399549,1.4002157
11.298296,0.89390415
1.2839458,3.9614046
7.243549,4.037772
10.984411,2.2233303
11.237376,1.8779863
11.315282,0.048467916
1.631319,4.517467
4.070623,5.0418973
-0.3163462,1.4113213
7.3071184,4.5054584
6.5426397,5.2860756
-0.1569078,1.2812659
2.0373454,4.7831707
11.420274,2.0657716
3.35934,5.093312
11.341846,2.4298277
0.80396205,1.594402
11.348079,0.2081622
7.4395294,4.6783853
-0.35964233,2.10429
10.278374,1.1426976
10.942791,1.0753145
6.8139014,3.3973742
10.79231,2.2230396
11.479989,2.3162293
8.872743,3.7614849
3.420061,3.4567928
-0.33907458,1.0743239
4.0478554,4.658338
1.7540284,3.5240898
0.9172499,1.9957365
0.29232404,2.0808125
11.326489,0.7204264
12.014179,0.5906413
10.550248,2.6926835
3.01416,4.631793
10.829769,1.512866
6.798167,4.876182
6.6608953,3.9734702
10.769523,0.73378664
1.8383421,3.3381248
11.428427,2.3066177
3.6406937,3.61716
1.2741144,1.0494549
10.895793,3.0294871
2.8262038,4.830703
8.227561,3.9939778
6.4732237,5.126462
7.216963,3.6261857
8.127912,3.7206414
-0.4297492,1.2632391
0.048387047,0.5706734
7.5005727,4.7625265
8.74389,4.0368695
0.44417816,0.71689266
6.4858694,5.0285416
6.2711167,4.788845
11.471054,2.2780497
10.569214,1.3778411
11.614149,0.71957266
10.982339,2.2158356
0.33102208,1.013161
2.6691754,4.5888495
-0.06331924,0.26911604
6.6948223,3.596577
11.646901,0.8351193
10.3284025,0.8189572
2.258245,3.2545567
0.41897655,0.016324636
10.637748,2.3423603
-0.5618323,1.9398892
6.712673,3.3822277
3.4939718,4.271046
-0.04984723,0.29218346
11.598494,1.5650814
11.509776,1.1072824
